Repo Name,Stars,Watches,Forks,Issues,Issues (Internal),Issues (External),Open Issues,Stale Issues (No activity for >14 days),% Stale Issues,Old Issues (Open for >120 days),% Old Issues,% Issues Closed by Pull Request,Average Issue Open Time (Days),Pull Requests,Pull Requests (Internal),Pull Requests (External),Open Pull Requests,Average Pull Request Time to Merge (Days),Contributors (All Time),Contributors (All Time - Internal),Contributors (All Time - External),Issues Opened,Issues Opened (Internal),Issues Opened (External),Issues Opened (First Time Contributor),Issues Closed,Pull Requests Opened,Pull Requests Opened (Internal),Pull Requests Opened (External),Pull Requests Opened (First Time Contributor),Pull Requests Merged,Pull Requests Closed,Contributors (This Period),Contributors (This Period - Internal),Contributors (This Period - External),Contributors (This Period - First Time Contributor)
carma-cohda-dsrc-driver,12,9,10,4,1,3,1,1,100%,1,100%,0%,271,114,54,60,1,4,22,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carma-web-ui,4,10,4,6,2,4,0,0,N/A,0,N/A,33%,65,159,111,48,0,4,18,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carma-delphi-esr-driver,4,9,2,2,0,2,1,1,100%,1,100%,0%,2,60,38,22,0,3,12,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carma-delphi-srr2-driver,0,9,0,1,0,1,0,0,N/A,0,N/A,0%,2,64,35,29,1,3,11,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
avt_vimba_camera,3,6,1,0,0,0,0,0,N/A,0,N/A,N/A,N/A,101,46,55,0,6,16,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carma-vehicle-model-framework,5,10,3,0,0,0,0,0,N/A,0,N/A,N/A,N/A,65,36,29,0,2,11,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
novatel_gps_driver,1,5,4,0,0,0,0,0,N/A,0,N/A,N/A,N/A,110,40,70,0,3,15,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carma-velodyne-lidar-driver,0,9,2,2,0,2,0,0,N/A,0,N/A,50%,0,112,53,59,0,3,18,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
autoware.ai,5,7,13,2,1,1,2,2,100%,2,100%,N/A,N/A,260,119,141,3,3,23,11,12,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0
carma-ssc-interface-wrapper,1,15,6,7,3,4,2,2,100%,2,100%,20%,12,143,52,91,1,3,18,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carma-base,1,15,6,8,0,8,0,0,N/A,0,N/A,38%,9,174,54,120,3,2,23,11,12,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0
carma-config,4,13,11,9,3,6,2,2,100%,2,100%,29%,10,366,241,125,9,3,29,15,14,0,0,0,0,0,11,11,0,0,7,0,4,4,0,0
carma-garmin-lidar-lite-v3-driver-wrapper,1,9,2,1,0,1,0,0,N/A,0,N/A,0%,0,85,41,44,0,4,13,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carma-messenger,14,12,11,17,15,2,5,5,100%,5,100%,17%,17,214,147,64,1,4,25,13,12,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0
carma-1-tenth,12,12,6,0,0,0,0,0,N/A,0,N/A,N/A,N/A,2,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opendrive2lanelet,27,4,9,0,0,0,0,0,N/A,0,N/A,N/A,N/A,22,14,8,2,5,10,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carma-lightbar-driver,1,10,1,0,0,0,0,0,N/A,0,N/A,N/A,N/A,74,45,29,0,4,12,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carma-rtk,0,5,0,0,0,0,0,0,N/A,0,N/A,N/A,N/A,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carla-simulation,0,2,2,0,0,0,0,0,N/A,0,N/A,N/A,N/A,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cdasim,36,16,13,25,11,14,15,15,100%,15,100%,50%,22,198,136,62,5,12,25,10,15,0,0,0,0,0,3,3,0,0,2,0,2,2,0,0
ads-traffic-regs,3,13,1,0,0,0,0,0,N/A,0,N/A,N/A,N/A,1,1,0,1,N/A,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cav-education,3,9,3,0,0,0,0,0,N/A,0,N/A,N/A,N/A,21,17,4,1,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carma-analytics-fotda,3,12,3,3,3,0,2,2,100%,2,100%,0%,9,79,60,19,3,3,14,12,2,0,0,0,0,0,2,2,0,0,3,0,1,1,0,0
carma-validation,0,8,1,0,0,0,0,0,N/A,0,N/A,N/A,N/A,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carma-streets,10,7,10,173,170,3,48,47,98%,47,98%,2%,78,254,238,15,2,5,12,9,3,1,1,0,0,0,7,7,0,0,8,1,3,3,0,0
mosaic,0,2,0,0,0,0,0,0,N/A,0,N/A,N/A,N/A,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sumo,0,2,0,0,0,0,0,0,N/A,0,N/A,N/A,N/A,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c1t_vesc_driver,0,6,0,2,0,2,0,0,N/A,0,N/A,0%,1,2,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c1t_razor_imu_m0_driver,0,6,1,0,0,0,0,0,N/A,0,N/A,N/A,N/A,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c1t_rplidar_driver,0,6,0,0,0,0,0,0,N/A,0,N/A,N/A,N/A,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c1t_zed_driver,0,6,0,1,0,1,0,0,N/A,0,N/A,0%,3,0,0,0,0,N/A,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
arena_camera_ros,0,1,0,1,0,1,1,1,100%,1,100%,N/A,N/A,0,0,0,0,N/A,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carma-mobileye-driver,0,6,0,1,0,1,1,1,100%,1,100%,N/A,N/A,0,0,0,0,N/A,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
autoware.auto,3,7,3,0,0,0,0,0,N/A,0,N/A,N/A,N/A,26,17,9,0,5,9,6,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tim-bc,0,6,0,2,2,0,0,0,N/A,0,N/A,0%,93,23,19,4,0,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carma-novatel-oem7-driver-wrapper,1,7,0,2,2,0,1,1,100%,0,0%,100%,0,31,25,6,0,3,9,7,2,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0
voices-cda-use-case-scenario-database,0,7,0,0,0,0,0,0,N/A,0,N/A,N/A,N/A,2,2,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voices-poc,0,9,1,1,1,0,0,0,N/A,0,N/A,0%,0,24,21,3,1,10,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ros1_bridge,1,1,1,0,0,0,0,0,N/A,0,N/A,N/A,N/A,24,15,9,3,1,8,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
testing-training-tools,0,5,0,0,0,0,0,0,N/A,0,N/A,N/A,N/A,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cda-telematics,1,6,2,88,88,0,16,16,100%,12,75%,1%,45,173,159,6,2,3,7,6,1,1,1,0,0,2,16,16,0,0,11,4,3,3,0,0
carma-carla-integration,2,11,2,18,13,5,9,9,100%,9,100%,67%,29,58,44,14,1,6,11,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
github_metrics,0,6,1,0,0,0,0,0,N/A,0,N/A,N/A,N/A,15,3,12,4,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carma-message-filters,0,1,0,0,0,0,0,0,N/A,0,N/A,N/A,N/A,5,4,1,0,9,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rosbridge_suite,0,1,0,0,0,0,0,0,N/A,0,N/A,N/A,N/A,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c2c-ri,0,2,2,14,10,4,0,0,N/A,0,N/A,0%,15,27,25,2,0,3,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
devops,1,6,1,166,46,120,119,119,100%,118,99%,9%,69,7,4,3,2,34,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
documentation,0,4,0,0,0,0,0,0,N/A,0,N/A,N/A,N/A,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dwm1001_ros2,0,4,3,0,0,0,0,0,N/A,0,N/A,N/A,N/A,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c1t-tools,0,4,0,0,0,0,0,0,N/A,0,N/A,N/A,N/A,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
multiple_object_tracking,2,6,4,81,0,81,6,6,100%,6,100%,77%,12,72,14,58,0,5,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c1t2x-emulator,1,6,1,2,1,1,2,2,100%,2,100%,N/A,N/A,2,2,0,0,6,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carma-builds,0,7,1,2,0,2,2,2,100%,2,100%,N/A,N/A,32,12,20,1,3,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.github,0,7,1,0,0,0,0,0,N/A,0,N/A,N/A,N/A,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carma-j2735,0,8,0,0,0,0,0,0,N/A,0,N/A,N/A,N/A,5,0,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
snmp-client,2,8,0,0,0,0,0,0,N/A,0,N/A,N/A,N/A,11,0,11,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
actions,0,8,0,4,3,1,4,4,100%,4,100%,N/A,N/A,41,19,22,5,1,6,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
carma-time-lib,0,7,2,3,3,0,1,1,100%,1,100%,0%,96,25,17,8,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cavams,0,8,0,0,0,0,0,0,N/A,0,N/A,N/A,N/A,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carma-ns3-adapter,0,6,2,0,0,0,0,0,N/A,0,N/A,N/A,N/A,22,21,1,0,16,7,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voices-common-interface,0,6,0,0,0,0,0,0,N/A,0,N/A,N/A,N/A,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rosbag2,0,1,0,0,0,0,0,0,N/A,0,N/A,N/A,N/A,1,1,0,0,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
novatel_oem7_driver,0,1,1,0,0,0,0,0,N/A,0,N/A,N/A,N/A,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ns3-federate,0,6,0,1,1,0,1,1,100%,1,100%,N/A,N/A,10,10,0,0,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ns-3_c-v2x,0,6,1,0,0,0,0,0,N/A,0,N/A,N/A,N/A,3,3,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carma-geodetic-lib,0,6,0,0,0,0,0,0,N/A,0,N/A,N/A,N/A,2,2,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ros2_tracing,0,1,0,0,0,0,0,0,N/A,0,N/A,N/A,N/A,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tracetools_analysis,0,1,0,0,0,0,0,0,N/A,0,N/A,N/A,N/A,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carma-slamtec-lidar-driver,0,6,0,0,0,0,0,0,N/A,0,N/A,N/A,N/A,1,1,0,0,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carma_ament_lint,0,1,0,4,0,4,0,0,N/A,0,N/A,100%,0,4,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
scenario-runner,0,6,0,0,0,0,0,0,N/A,0,N/A,N/A,N/A,8,8,0,0,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carma-vesc-ssc-wrapper,0,6,0,0,0,0,0,0,N/A,0,N/A,N/A,N/A,2,1,1,1,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carla-sensor-lib,0,6,1,7,3,4,5,5,100%,5,100%,0%,109,13,12,1,0,2,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cave-lite,0,6,0,0,0,0,0,0,N/A,0,N/A,N/A,N/A,3,3,0,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
j2735decoder,3,4,0,1,0,1,1,1,100%,0,0%,N/A,N/A,0,0,0,0,N/A,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vesc,1,1,0,0,0,0,0,0,N/A,0,N/A,N/A,N/A,2,1,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stol-scratchpad,0,4,0,0,0,0,0,0,N/A,0,N/A,N/A,N/A,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c1t_bringup,0,6,0,0,0,0,0,0,N/A,0,N/A,N/A,N/A,35,30,5,1,4,4,3,1,0,0,0,0,0,8,8,0,0,6,1,1,1,0,0
connectedvcs-tools,0,6,3,2,2,0,2,2,100%,1,50%,N/A,N/A,25,25,0,2,2,6,6,0,0,0,0,0,0,4,4,0,0,4,0,3,3,0,0
navigation2,0,1,0,0,0,0,0,0,N/A,0,N/A,N/A,N/A,2,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
usdot-asn1c,1,1,0,1,0,1,1,1,100%,0,0%,N/A,N/A,0,0,0,0,N/A,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
navigation2_extensions,1,6,2,0,0,0,0,0,N/A,0,N/A,N/A,N/A,15,13,2,0,5,4,3,1,0,0,0,0,0,6,6,0,0,4,2,3,3,0,0
twist_to_ackermann,0,3,0,0,0,0,0,0,N/A,0,N/A,N/A,N/A,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
robot_localization,0,0,0,0,0,0,0,0,N/A,0,N/A,N/A,N/A,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
To-21-426-modeling-HV-interactions-with-inconspicuous-ACC-equipped-vehicles,0,1,0,0,0,0,0,0,N/A,0,N/A,N/A,N/A,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
To-21-426-multivariate-piecewise-linear-ACC-car-following-model,0,5,0,0,0,0,0,0,N/A,0,N/A,N/A,N/A,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TOTAL,602,664,309,1839,1014,825,533,527,99%,505,95%,18%,78,5291,3120,2153,76,4,91,33,59,9,9,0,0,3,71,71,0,0,57,9,14,14,0,0
